Load,Time,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation
7144.511392,2025-01-04 22:00:00,-3.5,76.0,0.8,0.0
6962.364064,2025-01-04 22:15:00,-3.425,74.75,0.95,0.0
6715.377856,2025-01-04 22:30:00,-3.35,73.5,1.1,0.0
6461.952352,2025-01-04 22:45:00,-3.2750000000000004,72.25,1.25,0.0
6205.963264,2025-01-04 23:00:00,-3.2,71.0,1.4,0.0
5916.435616,2025-01-04 23:15:00,-3.1500000000000004,68.0,1.575,0.0
5669.49808,2025-01-04 23:30:00,-3.1,65.0,1.75,0.0
5414.854816,2025-01-04 23:45:00,-3.05,62.0,1.925,0.0
5220.526528,2025-01-05 00:00:00,-3.0,59.0,2.1,0.0
5104.342624,2025-01-05 00:15:00,-3.0,56.25,2.25,0.0
5014.67872,2025-01-05 00:30:00,-3.0,53.5,2.4000000000000004,0.0
4954.465984,2025-01-05 00:45:00,-3.0,50.75,2.5500000000000003,0.0
4881.04048,2025-01-05 01:00:00,-3.0,48.0,2.7,0.0
4831.765984,2025-01-05 01:15:00,-2.9,45.5,2.825,0.0
4789.523584,2025-01-05 01:30:00,-2.8,43.0,2.95,0.0
4753.346368,2025-01-05 01:45:00,-2.7,40.5,3.075,0.0
4704.35968,2025-01-05 02:00:00,-2.6,38.0,3.2,0.0
4686.837856,2025-01-05 02:15:00,-2.55,37.0,3.1750000000000003,0.0
4646.589088,2025-01-05 02:30:00,-2.5,36.0,3.1500000000000004,0.0
4625.793472,2025-01-05 02:45:00,-2.45,35.0,3.125,0.0
4597.664704,2025-01-05 03:00:00,-2.4,34.0,3.1,0.0
4554.995776,2025-01-05 03:15:00,-2.425,34.0,2.85,0.0
4538.803744,2025-01-05 03:30:00,-2.45,34.0,2.6,0.0
4512.606208,2025-01-05 03:45:00,-2.475,34.0,2.35,0.0
4482.492352,2025-01-05 04:00:00,-2.5,34.0,2.1,0.0
4485.931552,2025-01-05 04:15:00,-2.625,34.25,2.225,0.0
4468.889728,2025-01-05 04:30:00,-2.75,34.5,2.35,0.0
4475.837536,2025-01-05 04:45:00,-2.875,34.75,2.475,0.0
4472.834176,2025-01-05 05:00:00,-3.0,35.0,2.6,0.0
4466.830432,2025-01-05 05:15:00,-3.1,35.25,2.675,0.0
4474.36096,2025-01-05 05:30:00,-3.2,35.5,2.75,0.0
4499.107648,2025-01-05 05:45:00,-3.3,35.75,2.825,0.0
4530.685984,2025-01-05 06:00:00,-3.4,36.0,2.9,0.0
4611.537856,2025-01-05 06:15:00,-3.45,36.0,2.95,0.0
4671.573472,2025-01-05 06:30:00,-3.5,36.0,3.0,0.0
4751.456416,2025-01-05 06:45:00,-3.55,36.0,3.05,0.0
4856.010592,2025-01-05 07:00:00,-3.6,36.0,3.1,0.0
5089.725184,2025-01-05 07:15:00,-3.625,36.0,3.225,3.25
5347.853632,2025-01-05 07:30:00,-3.6500000000000004,36.0,3.35,6.5
5704.5784,2025-01-05 07:45:00,-3.6750000000000003,36.0,3.475,9.75
6439.653952,2025-01-05 08:00:00,-3.7,36.0,3.6,13.0
7263.58,2025-01-05 08:15:00,-3.8,36.5,3.525,39.0
7544.953792,2025-01-05 08:30:00,-3.9,37.0,3.45,65.0
7736.435296,2025-01-05 08:45:00,-4.0,37.5,3.375,91.0
7838.487808,2025-01-05 09:00:00,-4.1,38.0,3.3,117.0
7906.450048,2025-01-05 09:15:00,-3.7749999999999995,36.5,3.3,149.75
7960.71856,2025-01-05 09:30:00,-3.4499999999999997,35.0,3.3,182.5
8036.306848,2025-01-05 09:45:00,-3.125,33.5,3.3,215.25
8091.910048,2025-01-05 10:00:00,-2.8,32.0,3.3,248.0
8121.092512,2025-01-05 10:15:00,-2.4499999999999997,30.75,3.375,274.75
8170.277536,2025-01-05 10:30:00,-2.0999999999999996,29.5,3.45,301.5
8197.863424,2025-01-05 10:45:00,-1.75,28.25,3.525,328.25
8193.543424,2025-01-05 11:00:00,-1.4,27.0,3.6,355.0
8175.754336,2025-01-05 11:15:00,-1.2,26.5,3.65,367.5
7984.304704,2025-01-05 11:30:00,-1.0,26.0,3.7,380.0
7604.70112,2025-01-05 11:45:00,-0.7999999999999999,25.5,3.75,392.5
6621.966208,2025-01-05 12:00:00,-0.6,25.0,3.8,405.0
6091.517536,2025-01-05 12:15:00,-0.5,24.75,3.8249999999999997,400.25
6065.888608,2025-01-05 12:30:00,-0.4,24.5,3.8499999999999996,395.5
6019.70128,2025-01-05 12:45:00,-0.3,24.25,3.875,390.75
6074.003584,2025-01-05 13:00:00,-0.2,24.0,3.9,386.0
6248.290048,2025-01-05 13:15:00,-0.15000000000000002,24.0,3.925,374.75
6799.66144,2025-01-05 13:30:00,-0.1,24.0,3.95,363.5
7400.896576,2025-01-05 13:45:00,-0.04999999999999999,24.0,3.975,352.25
7539.495136,2025-01-05 14:00:00,0.0,24.0,4.0,341.0
7648.509088,2025-01-05 14:15:00,-0.075,24.25,4.05,315.75
7695.90112,2025-01-05 14:30:00,-0.15,24.5,4.1,290.5
7722.774016,2025-01-05 14:45:00,-0.22499999999999998,24.75,4.15,265.25
7732.87984,2025-01-05 15:00:00,-0.3,25.0,4.2,240.0
7781.18032,2025-01-05 15:15:00,-0.475,25.75,4.075,206.25
7835.33872,2025-01-05 15:30:00,-0.6499999999999999,26.5,3.95,172.5
7883.706208,2025-01-05 15:45:00,-0.825,27.25,3.825,138.75
7923.989728,2025-01-05 16:00:00,-1.0,28.0,3.7,105.0
7978.050112,2025-01-05 16:15:00,-1.3,28.75,3.7,82.0
8021.393152,2025-01-05 16:30:00,-1.6,29.5,3.7,59.0
7993.723744,2025-01-05 16:45:00,-1.9000000000000001,30.25,3.7,36.0
7894.217536,2025-01-05 17:00:00,-2.2,31.0,3.7,13.0
7747.968928,2025-01-05 17:15:00,-2.4250000000000003,32.0,3.825,9.75
7256.15872,2025-01-05 17:30:00,-2.6500000000000004,33.0,3.95,6.5
6953.627488,2025-01-05 17:45:00,-2.875,34.0,4.075,3.25
7017.93856,2025-01-05 18:00:00,-3.1,35.0,4.2,0.0
7213.81888,2025-01-05 18:15:00,-3.325,35.75,4.275,0.0
7456.506208,2025-01-05 18:30:00,-3.55,36.5,4.35,0.0
7617.155296,2025-01-05 18:45:00,-3.775,37.25,4.425,0.0
7613.408608,2025-01-05 19:00:00,-4.0,38.0,4.5,0.0
7643.989888,2025-01-05 19:15:00,-4.2,38.5,4.475,0.0
7587.435136,2025-01-05 19:30:00,-4.4,39.0,4.45,0.0
7518.962464,2025-01-05 19:45:00,-4.6,39.5,4.425000000000001,0.0
7413.97984,2025-01-05 20:00:00,-4.8,40.0,4.4,0.0
7416.38128,2025-01-05 20:15:00,-4.95,40.25,4.25,0.0
7419.895936,2025-01-05 20:30:00,-5.1,40.5,4.1,0.0
7376.23888,2025-01-05 20:45:00,-5.25,40.75,3.95,0.0
7281.937216,2025-01-05 21:00:00,-5.4,41.0,3.8,0.0
7188.217216,2025-01-05 21:15:00,-5.5,41.25,3.675,0.0
7137.132352,2025-01-05 21:30:00,-5.6,41.5,3.55,0.0
7005.325024,2025-01-05 21:45:00,-5.7,41.75,3.425,0.0
6823.88032,2025-01-05 22:00:00,-5.8,42.0,3.3,0.0
6683.643904,2025-01-05 22:15:00,-5.875,42.0,3.2249999999999996,0.0
6505.190272,2025-01-05 22:30:00,-5.949999999999999,42.0,3.15,0.0
6286.997536,2025-01-05 22:45:00,-6.0249999999999995,42.0,3.075,0.0
6040.267168,2025-01-05 23:00:00,-6.1,42.0,3.0,0.0
5796.47872,2025-01-05 23:15:00,-6.1499999999999995,42.0,2.975,0.0
5574.7384,2025-01-05 23:30:00,-6.199999999999999,42.0,2.95,0.0
5361.653632,2025-01-05 23:45:00,-6.25,42.0,2.925,0.0
5171.61856,2025-01-06 00:00:00,-6.3,42.0,2.9,0.0
5074.064704,2025-01-06 00:15:00,-6.375,42.0,2.8,0.0
4991.350912,2025-01-06 00:30:00,-6.449999999999999,42.0,2.7,0.0
4899.06064,2025-01-06 00:45:00,-6.5249999999999995,42.0,2.6,0.0
4828.990912,2025-01-06 01:00:00,-6.6,42.0,2.5,0.0
4774.028128,2025-01-06 01:15:00,-6.699999999999999,42.25,2.425,0.0
4738.18192,2025-01-06 01:30:00,-6.8,42.5,2.35,0.0
4682.14,2025-01-06 01:45:00,-6.9,42.75,2.2750000000000004,0.0
4638.003904,2025-01-06 02:00:00,-7.0,43.0,2.2,0.0
4588.10032,2025-01-06 02:15:00,-7.05,43.25,2.1750000000000003,0.0
4555.904224,2025-01-06 02:30:00,-7.1,43.5,2.1500000000000004,0.0
4522.891552,2025-01-06 02:45:00,-7.15,43.75,2.125,0.0
4483.04176,2025-01-06 03:00:00,-7.2,44.0,2.1,0.0
4462.786048,2025-01-06 03:15:00,-7.3,44.25,2.025,0.0
4426.817056,2025-01-06 03:30:00,-7.4,44.5,1.9500000000000002,0.0
4399.847488,2025-01-06 03:45:00,-7.5,44.75,1.875,0.0
4384.149568,2025-01-06 04:00:00,-7.6,45.0,1.8,0.0
4367.824384,2025-01-06 04:15:00,-7.6499999999999995,45.5,1.725,0.0
4357.133632,2025-01-06 04:30:00,-7.699999999999999,46.0,1.65,0.0
4345.6816,2025-01-06 04:45:00,-7.75,46.5,1.575,0.0
4332.752992,2025-01-06 05:00:00,-7.8,47.0,1.5,0.0
4329.406528,2025-01-06 05:15:00,-7.85,47.0,1.45,0.0
4333.505824,2025-01-06 05:30:00,-7.9,47.0,1.4,0.0
4333.21984,2025-01-06 05:45:00,-7.95,47.0,1.35,0.0
4352.194816,2025-01-06 06:00:00,-8.0,47.0,1.3,0.0
4410.45952,2025-01-06 06:15:00,-8.025,47.25,1.325,0.0
4460.32,2025-01-06 06:30:00,-8.05,47.5,1.35,0.0
4510.1392,2025-01-06 06:45:00,-8.075,47.75,1.375,0.0
4557.106528,2025-01-06 07:00:00,-8.1,48.0,1.4,0.0
4688.851072,2025-01-06 07:15:00,-8.025,47.5,1.45,3.25
4846.392832,2025-01-06 07:30:00,-7.949999999999999,47.0,1.5,6.5
5074.575616,2025-01-06 07:45:00,-7.875,46.5,1.55,9.75
5559.385504,2025-01-06 08:00:00,-7.8,46.0,1.6,13.0
6195.010912,2025-01-06 08:15:00,-7.5,45.5,1.6500000000000001,39.5
6465.097216,2025-01-06 08:30:00,-7.199999999999999,45.0,1.7000000000000002,66.0
6599.5384,2025-01-06 08:45:00,-6.8999999999999995,44.5,1.75,92.5
6693.035296,2025-01-06 09:00:00,-6.6,44.0,1.8,119.0
6758.283424,2025-01-06 09:15:00,-5.949999999999999,41.75,1.775,152.75
6829.17856,2025-01-06 09:30:00,-5.3,39.5,1.75,186.5
6888.512512,2025-01-06 09:45:00,-4.65,37.25,1.725,220.25
6956.893792,2025-01-06 10:00:00,-4.0,35.0,1.7,254.0
7011.464704,2025-01-06 10:15:00,-3.45,33.75,2.075,280.5
7073.12032,2025-01-06 10:30:00,-2.9,32.5,2.45,307.0
7110.768448,2025-01-06 10:45:00,-2.3499999999999996,31.25,2.825,333.5
7123.21984,2025-01-06 11:00:00,-1.8,30.0,3.2,360.0
7140.342304,2025-01-06 11:15:00,-1.475,29.0,3.55,374.5
7020.872512,2025-01-06 11:30:00,-1.15,28.0,3.9,389.0
6746.082304,2025-01-06 11:45:00,-0.825,27.0,4.25,403.5
6019.464064,2025-01-06 12:00:00,-0.5,26.0,4.6,418.0
5559.824704,2025-01-06 12:15:00,-0.375,25.75,4.675,417.5
5525.390752,2025-01-06 12:30:00,-0.25,25.5,4.75,417.0
5488.312192,2025-01-06 12:45:00,-0.125,25.25,4.825,416.5
5505.548128,2025-01-06 13:00:00,0.0,25.0,4.9,416.0
5589.245824,2025-01-06 13:15:00,0.05,24.75,4.875,396.5
5933.84128,2025-01-06 13:30:00,0.1,24.5,4.85,377.0
6410.464864,2025-01-06 13:45:00,0.15000000000000002,24.25,4.825,357.5
6490.230112,2025-01-06 14:00:00,0.2,24.0,4.8,338.0
6584.87968,2025-01-06 14:15:00,0.15000000000000002,23.75,4.775,311.25
6607.450048,2025-01-06 14:30:00,0.1,23.5,4.75,284.5
6614.73856,2025-01-06 14:45:00,0.04999999999999999,23.25,4.725,257.75
6641.266528,2025-01-06 15:00:00,0.0,23.0,4.7,231.0
6680.99968,2025-01-06 15:15:00,-0.175,23.25,4.425,202.75
6743.38,2025-01-06 15:30:00,-0.35,23.5,4.15,174.5
6770.565184,2025-01-06 15:45:00,-0.5249999999999999,23.75,3.875,146.25
6828.625024,2025-01-06 16:00:00,-0.7,24.0,3.6,118.0
6874.76032,2025-01-06 16:15:00,-1.075,24.75,3.4,92.5
6924.196576,2025-01-06 16:30:00,-1.4500000000000002,25.5,3.2,67.0
6922.302304,2025-01-06 16:45:00,-1.8250000000000002,26.25,3.0,41.5
6872.242144,2025-01-06 17:00:00,-2.2,27.0,2.8,16.0
6822.169888,2025-01-06 17:15:00,-2.4250000000000003,27.5,2.75,12.0
6488.928448,2025-01-06 17:30:00,-2.6500000000000004,28.0,2.7,8.0
6305.953312,2025-01-06 17:45:00,-2.875,28.5,2.65,4.0
6356.64016,2025-01-06 18:00:00,-3.1,29.0,2.6,0.0
6468.03904,2025-01-06 18:15:00,-3.225,29.25,2.575,0.0
6588.073792,2025-01-06 18:30:00,-3.35,29.5,2.55,0.0
6590.252512,2025-01-06 18:45:00,-3.475,29.75,2.525,0.0
6522.892192,2025-01-06 19:00:00,-3.6,30.0,2.5,0.0
6493.76128,2025-01-06 19:15:00,-3.775,30.75,2.575,0.0
6434.917216,2025-01-06 19:30:00,-3.95,31.5,2.65,0.0
6398.60032,2025-01-06 19:45:00,-4.125,32.25,2.7249999999999996,0.0
6319.79968,2025-01-06 20:00:00,-4.3,33.0,2.8,0.0
6328.707328,2025-01-06 20:15:00,-4.075,32.5,2.9499999999999997,0.0
6366.462784,2025-01-06 20:30:00,-3.8499999999999996,32.0,3.0999999999999996,0.0
6334.453792,2025-01-06 20:45:00,-3.625,31.5,3.25,0.0
6289.869088,2025-01-06 21:00:00,-3.4,31.0,3.4,0.0
6256.887328,2025-01-06 21:15:00,-3.5,31.25,3.35,0.0
6228.8416,2025-01-06 21:30:00,-3.5999999999999996,31.5,3.3,0.0
6135.895456,2025-01-06 21:45:00,-3.6999999999999997,31.75,3.25,0.0
6030.235936,2025-01-06 22:00:00,-3.8,32.0,3.2,0.0
5947.582144,2025-01-06 22:15:00,-3.9,32.5,3.075,0.0
5810.44048,2025-01-06 22:30:00,-4.0,33.0,2.95,0.0
5629.871392,2025-01-06 22:45:00,-4.1,33.5,2.825,0.0
5414.125984,2025-01-06 23:00:00,-4.2,34.0,2.7,0.0
5200.286848,2025-01-06 23:15:00,-4.325,34.5,2.625,0.0
5014.78096,2025-01-06 23:30:00,-4.45,35.0,2.55,0.0
4825.72144,2025-01-06 23:45:00,-4.575,35.5,2.475,0.0
4657.70032,2025-01-07 00:00:00,-4.7,36.0,2.4,0.0
4572.467968,2025-01-07 00:15:00,-4.775,36.25,2.375,0.0
4483.083904,2025-01-07 00:30:00,-4.85,36.5,2.3499999999999996,0.0
4420.302784,2025-01-07 00:45:00,-4.925,36.75,2.3249999999999997,0.0
4348.636096,2025-01-07 01:00:00,-5.0,37.0,2.3,0.0
4299.94192,2025-01-07 01:15:00,-5.05,37.0,2.3249999999999997,0.0
4249.236736,2025-01-07 01:30:00,-5.1,37.0,2.3499999999999996,0.0
4199.551072,2025-01-07 01:45:00,-5.15,37.0,2.375,0.0
4176.20128,2025-01-07 02:00:00,-5.2,37.0,2.4,0.0
4152.851872,2025-01-07 02:15:00,-5.2,37.0,2.45,0.0
4122.954016,2025-01-07 02:30:00,-5.2,37.0,2.5,0.0
4086.135616,2025-01-07 02:45:00,-5.2,37.0,2.55,0.0
4064.004544,2025-01-07 03:00:00,-5.2,37.0,2.6,0.0
4035.757408,2025-01-07 03:15:00,-5.25,37.25,2.525,0.0
4014.722944,2025-01-07 03:30:00,-5.300000000000001,37.5,2.45,0.0
3992.796256,2025-01-07 03:45:00,-5.3500000000000005,37.75,2.375,0.0
3974.345056,2025-01-07 04:00:00,-5.4,38.0,2.3,0.0
3962.478688,2025-01-07 04:15:00,-5.4750000000000005,38.25,2.3,0.0
3959.149408,2025-01-07 04:30:00,-5.550000000000001,38.5,2.3,0.0
3953.457568,2025-01-07 04:45:00,-5.625,38.75,2.3,0.0
3961.308928,2025-01-07 05:00:00,-5.7,39.0,2.3,0.0
3963.371392,2025-01-07 05:15:00,-5.775,39.5,2.275,0.0
3985.252672,2025-01-07 05:30:00,-5.85,40.0,2.25,0.0
4010.17888,2025-01-07 05:45:00,-5.925,40.5,2.225,0.0
4055.750752,2025-01-07 06:00:00,-6.0,41.0,2.2,0.0
4141.921984,2025-01-07 06:15:00,-6.05,41.25,2.1750000000000003,0.0
4239.88096,2025-01-07 06:30:00,-6.1,41.5,2.1500000000000004,0.0
4354.705024,2025-01-07 06:45:00,-6.15,41.75,2.125,0.0
4526.97808,2025-01-07 07:00:00,-6.2,42.0,2.1,0.0
4760.448928,2025-01-07 07:15:00,-6.15,42.0,2.125,3.5
5041.572832,2025-01-07 07:30:00,-6.1,42.0,2.1500000000000004,7.0
5443.608928,2025-01-07 07:45:00,-6.05,42.0,2.1750000000000003,10.5
6296.538016,2025-01-07 08:00:00,-6.0,42.0,2.2,14.0
7193.172352,2025-01-07 08:15:00,-5.85,42.0,2.2750000000000004,41.0
7496.245024,2025-01-07 08:30:00,-5.7,42.0,2.35,68.0
7708.188928,2025-01-07 08:45:00,-5.550000000000001,42.0,2.425,95.0
7842.087808,2025-01-07 09:00:00,-5.4,42.0,2.5,122.0
7914.687328,2025-01-07 09:15:00,-4.800000000000001,40.25,2.4,156.25
8005.748608,2025-01-07 09:30:00,-4.2,38.5,2.3,190.5
8066.522464,2025-01-07 09:45:00,-3.6,36.75,2.2,224.75
8118.772192,2025-01-07 10:00:00,-3.0,35.0,2.1,259.0
8184.430048,2025-01-07 10:15:00,-2.65,33.5,2.6750000000000003,285.5
8260.275616,2025-01-07 10:30:00,-2.3,32.0,3.25,312.0
8290.635616,2025-01-07 10:45:00,-1.9500000000000002,30.5,3.825,338.5
8277.203104,2025-01-07 11:00:00,-1.6,29.0,4.4,365.0
8267.468128,2025-01-07 11:15:00,-1.35,28.25,4.675000000000001,380.25
8072.154016,2025-01-07 11:30:00,-1.1,27.5,4.95,395.5
7657.571392,2025-01-07 11:45:00,-0.8500000000000001,26.75,5.225,410.75
6651.27856,2025-01-07 12:00:00,-0.6,26.0,5.5,426.0
6125.154496,2025-01-07 12:15:00,-0.525,26.0,5.375,417.0
6072.974176,2025-01-07 12:30:00,-0.44999999999999996,26.0,5.25,408.0
6056.745664,2025-01-07 12:45:00,-0.375,26.0,5.125,399.0
6105.382624,2025-01-07 13:00:00,-0.3,26.0,5.0,390.0
6286.016896,2025-01-07 13:15:00,-0.375,26.5,4.925,336.0
6784.996096,2025-01-07 13:30:00,-0.44999999999999996,27.0,4.85,282.0
7497.865024,2025-01-07 13:45:00,-0.5249999999999999,27.5,4.775,228.0
7655.177536,2025-01-07 14:00:00,-0.6,28.0,4.7,174.0
7762.824064,2025-01-07 14:15:00,-0.65,27.75,4.65,161.0
7783.6384,2025-01-07 14:30:00,-0.7,27.5,4.6,148.0
7798.876576,2025-01-07 14:45:00,-0.75,27.25,4.55,135.0
7816.406368,2025-01-07 15:00:00,-0.8,27.0,4.5,122.0
7864.649728,2025-01-07 15:15:00,-0.9,27.0,4.25,118.75
7923.903904,2025-01-07 15:30:00,-1.0,27.0,4.0,115.5
7977.442624,2025-01-07 15:45:00,-1.1,27.0,3.75,112.25
8034.904384,2025-01-07 16:00:00,-1.2,27.0,3.5,109.0
8109.982144,2025-01-07 16:15:00,-1.45,27.25,3.4,85.5
8132.02192,2025-01-07 16:30:00,-1.7000000000000002,27.5,3.3,62.0
8114.610592,2025-01-07 16:45:00,-1.9500000000000002,27.75,3.2,38.5
8023.217536,2025-01-07 17:00:00,-2.2,28.0,3.1,15.0
7876.69888,2025-01-07 17:15:00,-2.5,28.5,3.025,11.25
7385.193952,2025-01-07 17:30:00,-2.8,29.0,2.95,7.5
7029.148768,2025-01-07 17:45:00,-3.1,29.5,2.875,3.75
7070.874976,2025-01-07 18:00:00,-3.4,30.0,2.8,0.0
7354.707808,2025-01-07 18:15:00,-3.625,30.25,2.8,0.0
7715.4616,2025-01-07 18:30:00,-3.8499999999999996,30.5,2.8,0.0
7972.206208,2025-01-07 18:45:00,-4.075,30.75,2.8,0.0
7985.823904,2025-01-07 19:00:00,-4.3,31.0,2.8,0.0
8035.823104,2025-01-07 19:15:00,-4.425,31.25,2.9749999999999996,0.0
8017.32064,2025-01-07 19:30:00,-4.55,31.5,3.15,0.0
7941.815296,2025-01-07 19:45:00,-4.675,31.75,3.325,0.0
7822.825984,2025-01-07 20:00:00,-4.8,32.0,3.5,0.0
7828.746208,2025-01-07 20:15:00,-4.575,33.25,3.75,0.0
7829.926048,2025-01-07 20:30:00,-4.35,34.5,4.0,0.0
7781.025184,2025-01-07 20:45:00,-4.125,35.75,4.25,0.0
7673.92144,2025-01-07 21:00:00,-3.9,37.0,4.5,0.0
7580.835136,2025-01-07 21:15:00,-4.075,37.25,4.4,0.0
7474.655296,2025-01-07 21:30:00,-4.25,37.5,4.3,0.0
7318.187488,2025-01-07 21:45:00,-4.425,37.75,4.199999999999999,0.0
7147.875136,2025-01-07 22:00:00,-4.6,38.0,4.1,0.0
6981.833632,2025-01-07 22:15:00,-4.8,38.25,4.074999999999999,0.0
6742.490272,2025-01-07 22:30:00,-5.0,38.5,4.05,0.0
6482.337376,2025-01-07 22:45:00,-5.2,38.75,4.025,0.0
6205.525984,2025-01-07 23:00:00,-5.4,39.0,4.0,0.0
5945.84128,2025-01-07 23:15:00,-5.550000000000001,39.5,4.075,0.0
5672.625664,2025-01-07 23:30:00,-5.7,40.0,4.15,0.0
5443.910272,2025-01-07 23:45:00,-5.85,40.5,4.225,0.0
5223.948448,2025-01-08 00:00:00,-6.0,41.0,4.3,0.0
5100.28,2025-01-08 00:15:00,-6.15,41.25,4.425,0.0
5015.804704,2025-01-08 00:30:00,-6.3,41.5,4.55,0.0
4956.710272,2025-01-08 00:45:00,-6.449999999999999,41.75,4.675,0.0
4880.134816,2025-01-08 01:00:00,-6.6,42.0,4.8,0.0
4832.373472,2025-01-08 01:15:00,-6.8,41.25,4.975,0.0
4785.028768,2025-01-08 01:30:00,-7.0,40.5,5.15,0.0
4730.493472,2025-01-08 01:45:00,-7.2,39.75,5.325,0.0
4698.669568,2025-01-08 02:00:00,-7.4,39.0,5.5,0.0
4675.413472,2025-01-08 02:15:00,-7.575,38.25,5.475,0.0
4651.068448,2025-01-08 02:30:00,-7.75,37.5,5.45,0.0
4629.907648,2025-01-08 02:45:00,-7.925,36.75,5.425000000000001,0.0
4583.695456,2025-01-08 03:00:00,-8.1,36.0,5.4,0.0
4560.892672,2025-01-08 03:15:00,-8.275,35.5,5.4,0.0
4523.10016,2025-01-08 03:30:00,-8.45,35.0,5.4,0.0
4510.734976,2025-01-08 03:45:00,-8.625,34.5,5.4,0.0
4484.062144,2025-01-08 04:00:00,-8.8,34.0,5.4,0.0
4466.669728,2025-01-08 04:15:00,-8.925,33.75,5.5,0.0
4465.503424,2025-01-08 04:30:00,-9.05,33.5,5.6,0.0
4458.667168,2025-01-08 04:45:00,-9.175,33.25,5.7,0.0
4445.4784,2025-01-08 05:00:00,-9.3,33.0,5.8,0.0
4456.214176,2025-01-08 05:15:00,-9.425,32.75,5.8,0.0
4459.785664,2025-01-08 05:30:00,-9.55,32.5,5.8,0.0
4485.46096,2025-01-08 05:45:00,-9.675,32.25,5.8,0.0
4521.869728,2025-01-08 06:00:00,-9.8,32.0,5.8,0.0
4613.585824,2025-01-08 06:15:00,-9.9,31.75,5.725,0.0
4688.0008,2025-01-08 06:30:00,-10.0,31.5,5.65,0.0
4792.133632,2025-01-08 06:45:00,-10.1,31.25,5.575,0.0
4920.168448,2025-01-08 07:00:00,-10.2,31.0,5.5,0.0
5128.98064,2025-01-08 07:15:00,-10.25,30.75,5.475,3.5
5375.93968,2025-01-08 07:30:00,-10.3,30.5,5.45,7.0
5712.846208,2025-01-08 07:45:00,-10.35,30.25,5.425000000000001,10.5
6478.267168,2025-01-08 08:00:00,-10.4,30.0,5.4,14.0
7373.787808,2025-01-08 08:15:00,-10.25,29.75,5.375,41.5
7653.952192,2025-01-08 08:30:00,-10.100000000000001,29.5,5.35,69.0
7832.768608,2025-01-08 08:45:00,-9.950000000000001,29.25,5.325,96.5
7975.415296,2025-01-08 09:00:00,-9.8,29.0,5.3,124.0
8026.40032,2025-01-08 09:15:00,-9.575000000000001,28.25,5.325,158.5
8095.656256,2025-01-08 09:30:00,-9.350000000000001,27.5,5.35,193.0
8124.607168,2025-01-08 09:45:00,-9.125,26.75,5.375,227.5
8191.663744,2025-01-08 10:00:00,-8.9,26.0,5.4,262.0
8237.614336,2025-01-08 10:15:00,-8.625,25.5,5.525,289.0
8288.777536,2025-01-08 10:30:00,-8.35,25.0,5.65,316.0
8323.537216,2025-01-08 10:45:00,-8.075,24.5,5.775,343.0
8290.167808,2025-01-08 11:00:00,-7.8,24.0,5.9,370.0
8282.813152,2025-01-08 11:15:00,-7.65,24.0,5.825,384.75
8068.284064,2025-01-08 11:30:00,-7.5,24.0,5.75,399.5
7695.550912,2025-01-08 11:45:00,-7.35,24.0,5.675,414.25
6668.745184,2025-01-08 12:00:00,-7.2,24.0,5.6,429.0
6102.790912,2025-01-08 12:15:00,-7.025,23.5,5.675,428.0
6083.987008,2025-01-08 12:30:00,-6.85,23.0,5.75,427.0
6067.293472,2025-01-08 12:45:00,-6.675,22.5,5.825,426.0
6137.802304,2025-01-08 13:00:00,-6.5,22.0,5.9,425.0
6291.790048,2025-01-08 13:15:00,-6.425,22.0,5.925000000000001,409.5
6859.96144,2025-01-08 13:30:00,-6.35,22.0,5.95,394.0
7491.654976,2025-01-08 13:45:00,-6.275,22.0,5.975,378.5
7664.146528,2025-01-08 14:00:00,-6.2,22.0,6.0,363.0
7807.704064,2025-01-08 14:15:00,-6.15,21.5,6.0,339.0
7840.894816,2025-01-08 14:30:00,-6.1,21.0,6.0,315.0
7890.123904,2025-01-08 14:45:00,-6.05,20.5,6.0,291.0
7894.707808,2025-01-08 15:00:00,-6.0,20.0,6.0,267.0
7939.148608,2025-01-08 15:15:00,-6.05,20.25,5.9,230.75
8037.72064,2025-01-08 15:30:00,-6.1,20.5,5.8,194.5
8057.808448,2025-01-08 15:45:00,-6.15,20.75,5.699999999999999,158.25
8112.45808,2025-01-08 16:00:00,-6.2,21.0,5.6,122.0
8161.969408,2025-01-08 16:15:00,-6.3,21.5,5.475,95.25
8200.307488,2025-01-08 16:30:00,-6.4,22.0,5.35,68.5
8163.587488,2025-01-08 16:45:00,-6.5,22.5,5.225,41.75
8050.909408,2025-01-08 17:00:00,-6.6,23.0,5.1,15.0
7919.531392,2025-01-08 17:15:00,-6.8,23.0,4.8999999999999995,11.25
7398.557536,2025-01-08 17:30:00,-7.0,23.0,4.699999999999999,7.5
7091.82112,2025-01-08 17:45:00,-7.2,23.0,4.5,3.75
7165.106368,2025-01-08 18:00:00,-7.4,23.0,4.3,0.0
7383.024064,2025-01-08 18:15:00,-7.550000000000001,23.0,4.225,0.0
7759.634656,2025-01-08 18:30:00,-7.7,23.0,4.15,0.0
8002.8784,2025-01-08 18:45:00,-7.85,23.0,4.075,0.0
8010.21904,2025-01-08 19:00:00,-8.0,23.0,4.0,0.0
8067.42064,2025-01-08 19:15:00,-8.1,23.25,4.025,0.0
8027.825344,2025-01-08 19:30:00,-8.2,23.5,4.05,0.0
